config_id,sample_idx,stepsize,beta,phase,steps,sweeps,state_rms_to_final,hidden_rms_to_final,output_rms_to_final,output_mse_to_target,target_digit,prediction,score_margin
3,21,0.05,0.2,free,320,2.0,0.16315666,0.44530296,0.18261933,16.008282,4,8,0.40500927
3,21,0.05,0.2,free,800,5.0,0.15671939,0.42744398,0.17752081,16.092594,4,8,0.37046778
3,21,0.05,0.2,free,1600,10.0,0.14599258,0.39831454,0.16444735,15.98176,4,8,0.33691287
3,21,0.05,0.2,free,3200,20.0,0.12873258,0.3498518,0.15463549,16.460814,4,8,0.30004394
3,21,0.05,0.2,free,8000,50.0,0.077860385,0.21189414,0.091495946,16.239895,4,8,0.6663389
3,21,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,17.087477,4,8,0.73038435
3,22,0.05,0.2,free,160,1.0,0.178582,0.486543,0.2060778,15.342984,0,1,0.9108083
3,22,0.05,0.2,free,320,2.0,0.17647685,0.48141026,0.19933118,15.257574,0,1,0.93785274
3,22,0.05,0.2,free,800,5.0,0.17179452,0.46823254,0.19695199,15.422725,0,1,0.9388751
3,22,0.05,0.2,free,1600,10.0,0.16367628,0.445408,0.1925551,15.5803175,0,1,0.92391825
3,22,0.05,0.2,free,3200,20.0,0.14378966,0.3910963,0.17050499,15.389222,0,1,0.8555441
3,22,0.05,0.2,free,8000,50.0,0.08909202,0.24042663,0.11792993,14.988679,0,1,0.74638736
3,22,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,15.3645115,0,1,0.7515681
3,23,0.05,0.2,free,160,1.0,0.20058398,0.5508746,0.19781843,12.776405,9,6,0.31108898
3,23,0.05,0.2,free,320,2.0,0.19803092,0.54358906,0.19757545,12.9024725,9,6,0.3256396
3,23,0.05,0.2,free,800,5.0,0.19040501,0.5225954,0.1904684,12.932331,9,6,0.29701662
3,23,0.05,0.2,free,1600,10.0,0.17857276,0.48927385,0.18546048,12.981273,9,6,0.45622075
3,23,0.05,0.2,free,3200,20.0,0.15598415,0.42656967,0.16830926,12.888257,9,6,0.41396713
3,23,0.05,0.2,free,8000,50.0,0.09303691,0.25195524,0.11761865,13.083004,9,6,0.2832991
3,23,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,14.434038,9,4,0.012100995
3,24,0.05,0.2,free,160,1.0,0.1828278,0.49977052,0.19885205,18.602362,1,6,0.6410457
3,24,0.05,0.2,free,320,2.0,0.1809038,0.4941683,0.19932668,18.596153,1,6,0.6440623
3,24,0.05,0.2,free,800,5.0,0.17548579,0.47944254,0.19280258,18.42476,1,6,0.58213305
3,24,0.05,0.2,free,1600,10.0,0.1649835,0.45045486,0.18344738,18.513355,1,6,0.53043973
3,24,0.05,0.2,free,3200,20.0,0.14368297,0.39064303,0.17149708,18.801922,1,6,0.48207676
3,24,0.05,0.2,free,8000,50.0,0.088831976,0.23951676,0.11885115,18.787577,1,6,0.30156076
3,24,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,20.554867,1,7,0.04910803
3,25,0.05,0.2,free,160,1.0,0.18662107,0.51152295,0.19224998,12.834762,1,6,0.024315417
3,25,0.05,0.2,free,320,2.0,0.18414356,0.50499773,0.18756525,12.866402,1,6,0.021064997
3,25,0.05,0.2,free,800,5.0,0.17759363,0.4869063,0.1819315,12.986066,1,0,0.06492436
3,25,0.05,0.2,free,1600,10.0,0.16781685,0.4594351,0.17718033,13.245991,1,0,0.048368156
3,25,0.05,0.2,free,3200,20.0,0.1473032,0.4027607,0.1594664,13.622627,1,0,0.12847131
3,25,0.05,0.2,free,8000,50.0,0.08953822,0.24457824,0.09873112,14.689401,1,0,0.41963804
3,25,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,16.553558,1,0,0.87832195
3,26,0.05,0.2,free,160,1.0,0.16746826,0.4596864,0.16715838,16.577288,2,7,0.94884086
3,26,0.05,0.2,free,320,2.0,0.16617672,0.45591876,0.16769357,16.585733,2,7,0.9097979
3,26,0.05,0.2,free,800,5.0,0.1601402,0.43906328,0.16398011,16.736418,2,7,0.94921327
3,26,0.05,0.2,free,1600,10.0,0.15182222,0.41633475,0.1548409,16.829964,2,7,1.1383547
3,26,0.05,0.2,free,3200,20.0,0.13453493,0.36862338,0.13964984,17.02307,2,7,1.2592559
3,26,0.05,0.2,free,8000,50.0,0.08311055,0.2269975,0.091815956,16.272654,2,7,1.1420503
3,26,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,16.5965,2,7,0.99406254
3,27,0.05,0.2,free,160,1.0,0.200484,0.5525612,0.18056132,14.093758,4,9,0.2667547
3,27,0.05,0.2,free,320,2.0,0.19804326,0.54590625,0.17770177,14.017439,4,9,0.26158422
3,27,0.05,0.2,free,800,5.0,0.19192635,0.5292025,0.17075485,14.194265,4,9,0.20971549
3,27,0.05,0.2,free,1600,10.0,0.18186112,0.50136405,0.16259174,14.266278,4,9,0.15419632
3,27,0.05,0.2,free,3200,20.0,0.16000703,0.440722,0.14664714,14.183487,4,9,0.117826045
3,27,0.05,0.2,free,8000,50.0,0.098906994,0.27170324,0.096959904,13.888482,4,1,0.20020384
3,27,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,14.518709,4,0,0.17356038
3,28,0.05,0.2,free,160,1.0,0.17670764,0.48180747,0.20126759,14.134838,3,7,0.15200114
3,28,0.05,0.2,free,320,2.0,0.17464495,0.47593755,0.20067526,14.1111555,3,7,0.20224023
3,28,0.05,0.2,free,800,5.0,0.16817346,0.4582342,0.19371872,14.148949,3,7,0.21665835
3,28,0.05,0.2,free,1600,10.0,0.15876737,0.4319674,0.18734847,13.969354,3,7,0.17470479
3,28,0.05,0.2,free,3200,20.0,0.13723518,0.37273344,0.16637251,14.193982,3,7,0.068430424
3,28,0.05,0.2,free,8000,50.0,0.08517917,0.22783145,0.12453148,14.840422,3,4,0.0026199818
3,28,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,16.003733,3,1,0.22499955
3,29,0.05,0.2,free,160,1.0,0.17949413,0.49141797,0.18940261,13.293258,2,7,0.7503591
3,29,0.05,0.2,free,320,2.0,0.17737432,0.48533013,0.1893644,13.285988,2,7,0.72591376
3,29,0.05,0.2,free,800,5.0,0.17128648,0.4684542,0.18453608,13.379341,2,7,0.65391237
3,29,0.05,0.2,free,1600,10.0,0.16233383,0.44317907,0.18080544,13.365214,2,7,0.73409355
3,29,0.05,0.2,free,3200,20.0,0.14396599,0.3929342,0.16107936,13.653073,2,7,0.54839134
3,29,0.05,0.2,free,8000,50.0,0.08858205,0.23975651,0.11284678,14.486512,2,7,0.50834227
3,29,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,15.660053,2,5,0.16419595
3,30,0.05,0.2,free,160,1.0,0.18345845,0.5046292,0.17422166,11.859888,7,7,1.5199693
3,30,0.05,0.2,free,320,2.0,0.18158658,0.49950677,0.17221451,11.943628,7,7,1.5338278
3,30,0.05,0.2,free,800,5.0,0.17463958,0.480379,0.16578335,12.088556,7,7,1.5767368
3,30,0.05,0.2,free,1600,10.0,0.16501495,0.45350245,0.16010296,11.883137,7,7,1.5457962
3,30,0.05,0.2,free,3200,20.0,0.14474565,0.3973538,0.14415506,11.761366,7,7,1.5060143
3,30,0.05,0.2,free,8000,50.0,0.08714879,0.23695199,0.10392871,11.99865,7,7,1.3722527
3,30,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,12.41472,7,7,1.1946074
3,31,0.05,0.2,free,160,1.0,0.17958039,0.49152777,0.19047482,11.948405,3,6,0.6921912
3,31,0.05,0.2,free,320,2.0,0.17787607,0.48632762,0.19276401,12.011903,3,6,0.6488389
3,31,0.05,0.2,free,800,5.0,0.17286967,0.47200483,0.19208068,12.001394,3,6,0.6578745
3,31,0.05,0.2,free,1600,10.0,0.16350889,0.44523576,0.19038118,12.215564,3,6,0.6762636
3,31,0.05,0.2,free,3200,20.0,0.14407647,0.39194167,0.17039557,12.150449,3,6,0.4096607
3,31,0.05,0.2,free,8000,50.0,0.08836162,0.23954839,0.11006017,12.2734995,3,6,0.14655495
3,31,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,13.585934,3,6,0.2489698
3,32,0.05,0.2,free,160,1.0,0.19090588,0.5239537,0.19110532,16.767693,8,3,0.2365458
3,32,0.05,0.2,free,320,2.0,0.18876481,0.51794505,0.190046,16.744843,8,3,0.272691
3,32,0.05,0.2,free,800,5.0,0.18151726,0.49784666,0.18447585,16.579594,8,3,0.2577653
3,32,0.05,0.2,free,1600,10.0,0.17115106,0.46888712,0.17816298,16.52622,8,3,0.24926138
3,32,0.05,0.2,free,3200,20.0,0.15111515,0.41327196,0.16292147,15.911446,8,3,0.31807208
3,32,0.05,0.2,free,8000,50.0,0.09307175,0.25390607,0.10500753,15.797685,8,3,0.31625688
3,32,0.05,0.2,free,16000,100.0,0.0,0.0,0.0,15.327588,8,3,0.14479923
4,1,0.1,0.05,free,160,1.0,0.30435196,0.8312891,0.3360748,13.523986,5,9,0.12760389
4,1,0.1,0.05,free,320,2.0,0.3000832,0.81914395,0.33494404,13.297194,5,9,0.11716151
4,1,0.1,0.05,free,800,5.0,0.2878446,0.78522635,0.32500044,13.224022,5,9,0.2019782
4,1,0.1,0.05,free,1600,10.0,0.26635015,0.72520965,0.31056988,12.990216,5,9,0.071036816
4,1,0.1,0.05,free,3200,20.0,0.22634523,0.614481,0.27625793,12.875289,5,2,0.025915146
4,1,0.1,0.05,free,8000,50.0,0.12308132,0.3239244,0.20672606,13.233284,5,2,0.33379352
4,1,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,16.549906,5,2,0.8693812
4,2,0.1,0.05,free,160,1.0,0.30703384,0.829071,0.40334925,17.089268,0,5,0.42696345
4,2,0.1,0.05,free,320,2.0,0.30262995,0.8166939,0.40054584,17.310352,0,5,0.4758762
4,2,0.1,0.05,free,800,5.0,0.2891253,0.78065217,0.38019818,17.184772,0,5,0.46700692
4,2,0.1,0.05,free,1600,10.0,0.2667296,0.7186094,0.3603,17.561283,0,5,0.31260788
4,2,0.1,0.05,free,3200,20.0,0.22459774,0.60073805,0.32836467,18.632215,0,5,0.19333267
4,2,0.1,0.05,free,8000,50.0,0.12535146,0.3247763,0.23321171,20.98698,0,5,0.06593728
4,2,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,25.823784,0,5,0.10553908
4,3,0.1,0.05,free,160,1.0,0.3111292,0.8496252,0.34485316,22.083422,4,6,0.8141718
4,3,0.1,0.05,free,320,2.0,0.30583552,0.8346014,0.34315568,22.185015,4,6,0.7820852
4,3,0.1,0.05,free,800,5.0,0.29141873,0.79464966,0.33139527,22.333443,4,6,0.7536771
4,3,0.1,0.05,free,1600,10.0,0.2695624,0.7323955,0.32505083,22.322132,4,6,0.71171474
4,3,0.1,0.05,free,3200,20.0,0.22723883,0.6137599,0.29755872,22.371662,4,6,0.6277456
4,3,0.1,0.05,free,8000,50.0,0.12475912,0.32900947,0.2063699,22.89287,4,6,0.32679558
4,3,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,23.704765,4,0,0.95532155
4,4,0.1,0.05,free,160,1.0,0.31932428,0.8723145,0.3516341,15.764648,1,7,1.171037
4,4,0.1,0.05,free,320,2.0,0.3138797,0.85710025,0.34816778,15.717414,1,7,1.1715696
4,4,0.1,0.05,free,800,5.0,0.30016044,0.8187883,0.3391593,15.675608,1,7,1.1505978
4,4,0.1,0.05,free,1600,10.0,0.2776883,0.75646573,0.32108158,15.947767,1,7,1.1350046
4,4,0.1,0.05,free,3200,20.0,0.2370323,0.6394759,0.3148994,16.339598,1,7,1.0799931
4,4,0.1,0.05,free,8000,50.0,0.12916483,0.34166995,0.20860685,17.525955,1,7,1.5118998
4,4,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,18.84577,1,7,1.0489032
4,5,0.1,0.05,free,160,1.0,0.2721259,0.7405768,0.3198072,22.200415,9,4,0.047486544
4,5,0.1,0.05,free,320,2.0,0.26795712,0.72856855,0.31948072,21.965885,9,4,0.08612394
4,5,0.1,0.05,free,800,5.0,0.2553917,0.6923373,0.31830063,22.079775,9,4,0.035384655
4,5,0.1,0.05,free,1600,10.0,0.23545775,0.6374897,0.29868564,22.479326,9,0,0.0017495155
4,5,0.1,0.05,free,3200,20.0,0.19831851,0.5334657,0.27283043,22.00073,9,4,0.06845927
4,5,0.1,0.05,free,8000,50.0,0.10512089,0.2747398,0.18532029,24.453762,9,4,0.26484036
4,5,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,26.44521,9,4,1.0030539
4,6,0.1,0.05,free,160,1.0,0.29800493,0.8137403,0.33064118,15.236485,2,4,0.17569876
4,6,0.1,0.05,free,320,2.0,0.29381466,0.8025419,0.32418767,15.2587595,2,4,0.20289826
4,6,0.1,0.05,free,800,5.0,0.28246257,0.7714215,0.3124981,15.580358,2,4,0.30496657
4,6,0.1,0.05,free,1600,10.0,0.2631958,0.71738285,0.30150592,15.798439,2,4,0.35805714
4,6,0.1,0.05,free,3200,20.0,0.22743487,0.6175301,0.27697924,16.011015,2,4,0.08831787
4,6,0.1,0.05,free,8000,50.0,0.12996012,0.34860387,0.18444876,16.98554,2,4,0.6219065
4,6,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,19.011446,2,4,1.6142943
4,7,0.1,0.05,free,160,1.0,0.2938692,0.7991379,0.3495869,13.864611,1,4,0.040857792
4,7,0.1,0.05,free,320,2.0,0.28996706,0.7882734,0.34667632,13.752733,1,4,0.013007522
4,7,0.1,0.05,free,800,5.0,0.2775883,0.752843,0.343782,13.857631,1,9,0.017570496
4,7,0.1,0.05,free,1600,10.0,0.25651672,0.69413227,0.327782,13.637276,1,9,0.048406363
4,7,0.1,0.05,free,3200,20.0,0.21630803,0.58101726,0.30245778,13.391818,1,9,0.06520975
4,7,0.1,0.05,free,8000,50.0,0.111416206,0.2925165,0.19042745,13.402683,1,4,0.033915758
4,7,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,14.785468,1,4,0.86935806
4,8,0.1,0.05,free,160,1.0,0.2821046,0.7694051,0.31969753,13.166538,3,2,2.0892787
4,8,0.1,0.05,free,320,2.0,0.27744272,0.756539,0.31550485,13.137362,3,2,2.0866933
4,8,0.1,0.05,free,800,5.0,0.26543206,0.7227139,0.30947098,13.208959,3,2,2.0359645
4,8,0.1,0.05,free,1600,10.0,0.24434644,0.66406786,0.29340088,13.428686,3,2,2.0637765
4,8,0.1,0.05,free,3200,20.0,0.20585229,0.5561192,0.26879007,13.669167,3,2,2.079562
4,8,0.1,0.05,free,8000,50.0,0.10770527,0.28039294,0.19470364,14.901607,3,2,1.8598042
4,8,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,16.578913,3,2,1.756139
4,9,0.1,0.05,free,160,1.0,0.29132682,0.7845725,0.3953497,11.673365,1,1,0.61162686
4,9,0.1,0.05,free,320,2.0,0.28701347,0.7721691,0.394152,11.631161,1,1,0.55399907
4,9,0.1,0.05,free,800,5.0,0.27481657,0.7386245,0.3816696,11.728156,1,1,0.55356514
4,9,0.1,0.05,free,1600,10.0,0.2569326,0.6887537,0.3671418,11.550553,1,1,0.5411887
4,9,0.1,0.05,free,3200,20.0,0.22206017,0.59328264,0.32829896,11.72186,1,1,0.7228632
4,9,0.1,0.05,free,8000,50.0,0.124160714,0.32626906,0.21085623,13.258099,1,1,0.6583955
4,9,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,15.645482,1,1,0.9428338
4,10,0.1,0.05,free,160,1.0,0.2877645,0.77854836,0.3685994,15.654625,4,2,0.10278982
4,10,0.1,0.05,free,320,2.0,0.28382686,0.7670369,0.36894983,15.640046,4,2,0.07223427
4,10,0.1,0.05,free,800,5.0,0.27157986,0.7319243,0.3653675,15.650434,4,2,0.09842372
4,10,0.1,0.05,free,1600,10.0,0.25207457,0.676446,0.35615167,15.625784,4,2,0.021342158
4,10,0.1,0.05,free,3200,20.0,0.21053916,0.5610933,0.318801,15.622332,4,1,0.026435018
4,10,0.1,0.05,free,8000,50.0,0.10682078,0.2763049,0.20064601,16.973995,4,7,0.021664858
4,10,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,18.824259,4,1,0.1374377
4,11,0.1,0.05,free,160,1.0,0.2938877,0.8072326,0.28889155,16.774485,3,7,0.19746292
4,11,0.1,0.05,free,320,2.0,0.2893424,0.79445356,0.28688,16.806883,3,7,0.22198093
4,11,0.1,0.05,free,800,5.0,0.2764005,0.7582493,0.27955207,16.944178,3,7,0.26289666
4,11,0.1,0.05,free,1600,10.0,0.25593668,0.7003143,0.27306432,16.544827,3,7,0.26902843
4,11,0.1,0.05,free,3200,20.0,0.21839307,0.5953439,0.24962223,17.439024,3,7,0.41297734
4,11,0.1,0.05,free,8000,50.0,0.12805243,0.34492546,0.17337388,17.507273,3,7,0.09814048
4,11,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,19.022406,3,7,0.18467128
4,12,0.1,0.05,free,160,1.0,0.306878,0.82305616,0.43616992,19.844946,5,3,0.52434874
4,12,0.1,0.05,free,320,2.0,0.30253968,0.8107128,0.4339919,19.891415,5,3,0.49820828
4,12,0.1,0.05,free,800,5.0,0.28865093,0.77244884,0.41988653,20.049694,5,3,0.555207
4,12,0.1,0.05,free,1600,10.0,0.26715022,0.71266776,0.40078413,20.002048,5,3,0.4555323
4,12,0.1,0.05,free,3200,20.0,0.2265636,0.60003525,0.3623345,20.332666,5,3,0.4317677
4,12,0.1,0.05,free,8000,50.0,0.1210921,0.31398356,0.2242694,23.274832,5,3,0.46973324
4,12,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,27.531769,5,3,0.16590643
4,13,0.1,0.05,free,160,1.0,0.26609507,0.7200908,0.33976978,16.6072,3,7,0.8055178
4,13,0.1,0.05,free,320,2.0,0.26224753,0.7098895,0.33351427,16.527548,3,7,0.7709565
4,13,0.1,0.05,free,800,5.0,0.2510788,0.6788546,0.32438752,16.651983,3,7,0.61798334
4,13,0.1,0.05,free,1600,10.0,0.23314646,0.6280775,0.31525776,16.751574,3,7,0.60371566
4,13,0.1,0.05,free,3200,20.0,0.19936314,0.534813,0.28270632,16.29672,3,7,0.46109533
4,13,0.1,0.05,free,8000,50.0,0.11366412,0.3006687,0.18356468,16.142044,3,7,0.50659585
4,13,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,16.765398,3,4,0.025886178
4,14,0.1,0.05,free,160,1.0,0.26354966,0.717834,0.3055523,16.926203,6,8,0.9563186
4,14,0.1,0.05,free,320,2.0,0.25988168,0.7074081,0.3043526,16.82466,6,8,0.94979584
4,14,0.1,0.05,free,800,5.0,0.24796912,0.67496324,0.2905289,16.654387,6,8,0.91344523
4,14,0.1,0.05,free,1600,10.0,0.22898152,0.62128353,0.2818305,16.300257,6,8,0.828864
4,14,0.1,0.05,free,3200,20.0,0.19113442,0.5166892,0.2475091,15.997066,6,8,0.7764704
4,14,0.1,0.05,free,8000,50.0,0.10696924,0.28303778,0.17236564,15.407121,6,8,0.35063374
4,14,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,16.35053,6,8,0.50764
4,15,0.1,0.05,free,160,1.0,0.29772097,0.8026342,0.39898214,16.397938,1,2,0.257555
4,15,0.1,0.05,free,320,2.0,0.2930012,0.78922427,0.39677262,16.498425,1,2,0.3238331
4,15,0.1,0.05,free,800,5.0,0.28061458,0.75501907,0.38498005,16.220518,1,2,0.3766744
4,15,0.1,0.05,free,1600,10.0,0.2584098,0.69331396,0.36585775,16.156082,1,2,0.30676317
4,15,0.1,0.05,free,3200,20.0,0.21915743,0.58491313,0.32731876,16.045847,1,2,0.48788226
4,15,0.1,0.05,free,8000,50.0,0.124083415,0.32707554,0.2059775,18.674105,1,2,0.8374244
4,15,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,23.429968,1,2,1.3085401
4,16,0.1,0.05,free,160,1.0,0.31009704,0.8400822,0.39008373,11.139818,7,5,0.25932395
4,16,0.1,0.05,free,320,2.0,0.30547446,0.82738334,0.38540462,11.254447,7,5,0.29835987
4,16,0.1,0.05,free,800,5.0,0.29427314,0.7958447,0.3789131,11.251202,7,5,0.37845886
4,16,0.1,0.05,free,1600,10.0,0.27410698,0.73901737,0.36706617,11.41474,7,5,0.3408643
4,16,0.1,0.05,free,3200,20.0,0.23555122,0.6312081,0.337876,11.626722,7,5,0.48806763
4,16,0.1,0.05,free,8000,50.0,0.13444297,0.35400248,0.2249772,12.49416,7,5,0.63736004
4,16,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,15.999925,7,5,0.18118858
4,17,0.1,0.05,free,160,1.0,0.3096071,0.843482,0.35753173,15.264665,2,1,1.1663377
4,17,0.1,0.05,free,320,2.0,0.30434093,0.82864386,0.3549083,15.135576,2,1,1.0921857
4,17,0.1,0.05,free,800,5.0,0.29055545,0.7900279,0.34632066,15.256562,2,1,1.1113179
4,17,0.1,0.05,free,1600,10.0,0.26945665,0.7304613,0.33585986,15.115892,2,1,1.0112767
4,17,0.1,0.05,free,3200,20.0,0.2271646,0.61347973,0.29795384,14.646102,2,1,1.1375773
4,17,0.1,0.05,free,8000,50.0,0.11904644,0.31495953,0.19199471,15.152856,2,1,0.6144432
4,17,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,17.788807,2,1,0.84470105
4,18,0.1,0.05,free,160,1.0,0.2931399,0.79580015,0.35787967,15.060081,8,0,1.139601
4,18,0.1,0.05,free,320,2.0,0.28906226,0.78464854,0.35344675,15.11203,8,0,1.1441303
4,18,0.1,0.05,free,800,5.0,0.27538604,0.74544585,0.35028,15.111514,8,0,1.1615639
4,18,0.1,0.05,free,1600,10.0,0.25614747,0.69110405,0.33993825,15.539806,8,0,1.186171
4,18,0.1,0.05,free,3200,20.0,0.21908127,0.58784753,0.30987975,16.136013,8,0,1.2221086
4,18,0.1,0.05,free,8000,50.0,0.12166471,0.31796035,0.2145646,17.307405,8,0,1.138644
4,18,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,20.60922,8,0,0.23946524
4,19,0.1,0.05,free,160,1.0,0.27223212,0.73238283,0.37396482,15.586317,6,5,0.22865784
4,19,0.1,0.05,free,320,2.0,0.26793623,0.7204321,0.3703687,15.606339,6,5,0.16375685
4,19,0.1,0.05,free,800,5.0,0.2555848,0.68611765,0.35967314,15.574802,6,5,0.25654483
4,19,0.1,0.05,free,1600,10.0,0.23385672,0.6263924,0.336982,14.909764,6,5,0.06712031
4,19,0.1,0.05,free,3200,20.0,0.1962869,0.5207473,0.30941892,15.0935755,6,5,0.061437607
4,19,0.1,0.05,free,8000,50.0,0.108415104,0.27736488,0.21586265,14.100598,6,6,0.5074903
4,19,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,13.934191,6,6,0.14248824
4,20,0.1,0.05,free,160,1.0,0.30580357,0.8267558,0.39547178,17.485165,9,3,1.6305294
4,20,0.1,0.05,free,320,2.0,0.30092618,0.8136096,0.3889131,17.3592,9,3,1.6366588
4,20,0.1,0.05,free,800,5.0,0.2894427,0.78191787,0.37809128,17.183838,9,3,1.5520734
4,20,0.1,0.05,free,1600,10.0,0.27046603,0.7291357,0.36258435,17.251226,9,3,1.5101609
4,20,0.1,0.05,free,3200,20.0,0.23369204,0.62516516,0.3410981,17.999765,9,3,1.5563985
4,20,0.1,0.05,free,8000,50.0,0.13375993,0.35102236,0.22933456,18.29438,9,3,0.95344615
4,20,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,22.105364,9,3,0.14974785
4,21,0.1,0.05,free,160,1.0,0.30283487,0.81999165,0.38363037,15.210844,4,7,0.9950298
4,21,0.1,0.05,free,320,2.0,0.2987489,0.80799276,0.384401,15.44532,4,7,0.9487816
4,21,0.1,0.05,free,800,5.0,0.28691977,0.7751953,0.3742172,15.469189,4,7,0.93466187
4,21,0.1,0.05,free,1600,10.0,0.2673691,0.72002685,0.36298698,15.505557,4,7,0.9228804
4,21,0.1,0.05,free,3200,20.0,0.22759013,0.611639,0.31639946,15.0938,4,7,1.1056776
4,21,0.1,0.05,free,8000,50.0,0.12488494,0.32580608,0.2227616,14.299241,4,7,0.5072185
4,21,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,14.110084,4,7,0.25751936
4,22,0.1,0.05,free,160,1.0,0.28821367,0.7759569,0.3925,13.147612,0,2,0.19181287
4,22,0.1,0.05,free,320,2.0,0.28345215,0.76259935,0.38919327,13.099721,0,2,0.24350905
4,22,0.1,0.05,free,800,5.0,0.26968953,0.7233503,0.3831166,13.446401,0,2,0.12962282
4,22,0.1,0.05,free,1600,10.0,0.24705768,0.6609056,0.36068878,13.973685,0,2,0.055825233
4,22,0.1,0.05,free,3200,20.0,0.20764394,0.55195314,0.3218398,14.556132,0,3,0.24062979
4,22,0.1,0.05,free,8000,50.0,0.113134,0.29022288,0.2222062,16.751808,0,3,0.11912656
4,22,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,18.888416,0,4,0.33312654
4,23,0.1,0.05,free,160,1.0,0.33240497,0.9061523,0.37986845,9.941783,9,9,0.47992897
4,23,0.1,0.05,free,320,2.0,0.32801,0.8939884,0.3761526,9.884705,9,9,0.45975626
4,23,0.1,0.05,free,800,5.0,0.31350097,0.8542046,0.36121985,9.992117,9,9,0.4971282
4,23,0.1,0.05,free,1600,10.0,0.29083055,0.79107827,0.34457275,10.178744,9,9,0.5109544
4,23,0.1,0.05,free,3200,20.0,0.24756278,0.67119163,0.30803585,10.325479,9,9,0.76497746
4,23,0.1,0.05,free,8000,50.0,0.14053167,0.3718182,0.22656922,11.832642,9,9,0.6250658
4,23,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,15.415015,9,2,0.037287593
4,24,0.1,0.05,free,160,1.0,0.30354255,0.82221335,0.3825623,16.693035,1,2,0.17771947
4,24,0.1,0.05,free,320,2.0,0.2990467,0.8101019,0.37646806,16.73816,1,2,0.13286579
4,24,0.1,0.05,free,800,5.0,0.28513318,0.7704959,0.37109402,16.67849,1,2,0.09239781
4,24,0.1,0.05,free,1600,10.0,0.2630739,0.7089592,0.35417056,17.176891,1,2,0.023254395
4,24,0.1,0.05,free,3200,20.0,0.2235526,0.5994116,0.31866133,17.440317,1,2,0.04916799
4,24,0.1,0.05,free,8000,50.0,0.1282288,0.33903,0.20789872,18.889315,1,2,0.20758021
4,24,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,22.610485,1,8,0.1008091
4,25,0.1,0.05,free,160,1.0,0.28202125,0.76327616,0.35955188,18.07058,1,3,0.39014673
4,25,0.1,0.05,free,320,2.0,0.27826148,0.7528171,0.3565593,18.026602,1,3,0.43233085
4,25,0.1,0.05,free,800,5.0,0.26567405,0.71779835,0.34648052,17.857584,1,3,0.43486547
4,25,0.1,0.05,free,1600,10.0,0.24610598,0.6637608,0.32813656,18.294144,1,3,0.22462559
4,25,0.1,0.05,free,3200,20.0,0.21083617,0.5655588,0.29915646,18.702057,1,3,0.3249811
4,25,0.1,0.05,free,8000,50.0,0.118896455,0.3093495,0.21570103,20.455654,1,3,0.10724163
4,25,0.1,0.05,free,16000,100.0,0.0,0.0,0.0,22.822546,1,4,0.20581794
4,26,0.1,0.05,free,160,1.0,0.29550773,0.7933678,0.4154134,12.966936,2,2,0.5658928
4,26,0.1,0.05,free,320,2.0,0.29091492,0.78094727,0.4094721,12.862668,2,2,0.5901472
4,26,0.1,0.05,free,800,5.0,0.27866262,0.74703854,0.3980042,12.752448,2,2,0.6373681
4,26,0.1,0.05,free,1600,10.0,0.2584946,0.6919335,0.37499723,12.6662445,2,2,0.78145874
4,26,0.1,0.05,free,3200,20.0,0.21863456,0.5815675,0.336813,12.150622,2,2,0.91943955
4,26,0.1,0.05,free,8000,50.0,0.118176386,0.30628574,0.21944645,12.451472,2,2,1.0506692
