sample,label,mode,post_sweeps,noise_factor,noise_scale,draw,seconds,energy,energy_delta,pred,correct,reward,distance_from_base,distance_from_previous,signature
2,1,base,50.0,4.0,0.12649111,1,0.00145,-4.7252736,-0.062343597,6,false,-1.9653635,0.0125,0.0125,b281df97de620985
2,1,base,50.0,4.0,0.12649111,2,0.001434,-4.7924194,-0.12948942,6,false,-1.977763,0.025,0.025,36e8286e585ed913
2,1,base,50.0,4.0,0.12649111,3,0.001569,-4.799474,-0.13654375,6,false,-1.9801078,0.01875,0.01875,0c8e1ca16a4738b0
2,1,base,50.0,4.0,0.12649111,4,0.001428,-4.7894664,-0.12653637,6,false,-1.9631827,0.01875,0.01875,9735132d66cdcc16
2,1,base,50.0,4.0,0.12649111,5,0.001461,-4.7707267,-0.10779667,6,false,-1.981551,0.01875,0.01875,9735132d66cdcc16
2,1,base,50.0,4.0,0.12649111,6,0.001436,-4.7601366,-0.09720659,6,false,-1.9418287,0.00625,0.00625,73b8eb3aa70aa9c2
2,1,base,50.0,4.0,0.12649111,7,0.001419,-4.8052363,-0.14230633,6,false,-1.9823585,0.01875,0.01875,3db05b00cf627048
2,1,base,50.0,4.0,0.12649111,8,0.00145,-4.774148,-0.111217976,6,false,-1.9827738,0.0125,0.0125,3d62b6ab0eef0b25
2,1,base,50.0,4.0,0.12649111,9,0.00157,-4.7633395,-0.10040951,7,false,-1.9761026,0.025,0.025,a97e396335799c5d
2,1,base,50.0,4.0,0.12649111,10,0.001495,-4.802271,-0.13934088,6,false,-1.9795016,0.0125,0.0125,496626fe5c7d06eb
2,1,base,50.0,4.0,0.12649111,11,0.001435,-4.7617364,-0.09880638,6,false,-1.9692569,0.0125,0.0125,ea6b912fcd063085
2,1,base,50.0,4.0,0.12649111,12,0.001589,-4.727995,-0.06506491,6,false,-1.952777,0.0125,0.0125,1bd778b8944d7a59
2,1,base,50.0,4.0,0.12649111,13,0.001623,-4.801597,-0.1386671,6,false,-1.9469855,0.0125,0.0125,f10eb74062368a93
2,1,base,50.0,4.0,0.12649111,14,0.001437,-4.7579565,-0.09502649,6,false,-1.9540628,0.00625,0.00625,73b8eb3aa70aa9c2
2,1,base,50.0,4.0,0.12649111,15,0.001539,-4.77182,-0.10889006,6,false,-1.9865718,0.01875,0.01875,1a34330e0f9f4df4
2,1,base,50.0,4.0,0.12649111,16,0.00143,-4.7528906,-0.089960575,7,false,-1.9729488,0.01875,0.01875,5ef45eac2477b916
2,1,base,50.0,4.0,0.12649111,17,0.001433,-4.768887,-0.10595703,6,false,-1.9652522,0.01875,0.01875,b436ace37000bc58
2,1,base,50.0,4.0,0.12649111,18,0.001428,-4.7860427,-0.12311268,6,false,-1.9831924,0.00625,0.00625,2ddf7a0cb0e25b42
2,1,base,50.0,4.0,0.12649111,19,0.001444,-4.8049183,-0.14198828,6,false,-1.9849607,0.01875,0.01875,a333e8c32930620e
2,1,base,50.0,4.0,0.12649111,20,0.001538,-4.7943244,-0.13139439,6,false,-1.9465272,0.0125,0.0125,f10eb74062368a93
2,1,base,100.0,0.5,0.01581139,1,0.002968,-4.8768897,-0.2139597,7,false,-1.9985248,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,0.5,0.01581139,2,0.002934,-4.8291254,-0.1661954,7,false,-1.979165,0.03125,0.03125,3edda36f6c874fbe
2,1,base,100.0,0.5,0.01581139,3,0.002864,-4.833468,-0.17053795,7,false,-1.9938833,0.03125,0.03125,3edda36f6c874fbe
2,1,base,100.0,0.5,0.01581139,4,0.00289,-4.852049,-0.18911886,6,false,-1.9776118,0.025,0.025,b3e9088daf8d5735
2,1,base,100.0,0.5,0.01581139,5,0.00288,-4.8192425,-0.15631247,6,false,-1.9630141,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,0.5,0.01581139,6,0.002848,-4.8455133,-0.18258333,7,false,-1.963332,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,0.5,0.01581139,7,0.002877,-4.819329,-0.15639877,6,false,-1.9736407,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,0.5,0.01581139,8,0.002868,-4.8356237,-0.17269373,6,false,-1.988213,0.03125,0.03125,e320c6fb6a6e1a6a
2,1,base,100.0,0.5,0.01581139,9,0.002928,-4.847068,-0.18413782,7,false,-1.9768524,0.025,0.025,36e8286e585ed913
2,1,base,100.0,0.5,0.01581139,10,0.003074,-4.8187547,-0.15582466,6,false,-1.9742237,0.025,0.025,70c2c4068c24919b
2,1,base,100.0,0.5,0.01581139,11,0.002852,-4.8587832,-0.19585323,6,false,-1.9724879,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,0.5,0.01581139,12,0.002852,-4.818503,-0.15557289,6,false,-1.9786836,0.03125,0.03125,e6b56a3f3b623d1a
2,1,base,100.0,0.5,0.01581139,13,0.002869,-4.8641677,-0.20123768,7,false,-1.9815322,0.03125,0.03125,c1dcc3501558d19c
2,1,base,100.0,0.5,0.01581139,14,0.002883,-4.865653,-0.20272303,7,false,-1.9894989,0.03125,0.03125,e6b56a3f3b623d1a
2,1,base,100.0,0.5,0.01581139,15,0.002861,-4.826926,-0.16399622,6,false,-1.9695096,0.01875,0.01875,0c8e1ca16a4738b0
2,1,base,100.0,0.5,0.01581139,16,0.002922,-4.8206415,-0.1577115,6,false,-1.983238,0.03125,0.03125,4adc79052ee9e5b6
2,1,base,100.0,0.5,0.01581139,17,0.002908,-4.8407903,-0.17786026,6,false,-1.9834499,0.01875,0.01875,3f0cd9fd35a8b972
2,1,base,100.0,0.5,0.01581139,18,0.002906,-4.8269587,-0.16402864,6,false,-1.9797552,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,0.5,0.01581139,19,0.002869,-4.8472013,-0.18427134,6,false,-1.9666486,0.0125,0.0125,19e68eb84f2be8d1
2,1,base,100.0,0.5,0.01581139,20,0.002909,-4.8728466,-0.20991659,6,false,-1.9853423,0.01875,0.01875,84b7149d62af9e3e
2,1,base,100.0,1.0,0.03162278,1,0.003044,-4.8249846,-0.16205454,6,false,-1.9646318,0.01875,0.01875,aa8fc6ff919499d4
2,1,base,100.0,1.0,0.03162278,2,0.002852,-4.814874,-0.15194416,7,false,-1.9868209,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,1.0,0.03162278,3,0.002896,-4.8564706,-0.19354057,6,false,-1.9781618,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,1.0,0.03162278,4,0.002964,-4.8510737,-0.18814373,6,false,-1.97258,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,1.0,0.03162278,5,0.002974,-4.840481,-0.1775508,7,false,-1.9874736,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,1.0,0.03162278,6,0.003336,-4.8743577,-0.21142769,6,false,-1.9773803,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,1.0,0.03162278,7,0.002859,-4.8249,-0.16197014,7,false,-1.9795411,0.025,0.025,75a36b2c51451e25
2,1,base,100.0,1.0,0.03162278,8,0.003207,-4.827286,-0.16435575,7,false,-1.9910021,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,1.0,0.03162278,9,0.002894,-4.846499,-0.18356895,7,false,-1.9755031,0.03125,0.03125,e6b56a3f3b623d1a
2,1,base,100.0,1.0,0.03162278,10,0.002848,-4.8067107,-0.14378071,6,false,-1.9707859,0.025,0.025,eafc74a054be8abf
2,1,base,100.0,1.0,0.03162278,11,0.002914,-4.843078,-0.18014812,6,false,-1.9772637,0.025,0.025,2ae952d895fc431b
2,1,base,100.0,1.0,0.03162278,12,0.002829,-4.8374896,-0.1745596,7,false,-1.9621398,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,1.0,0.03162278,13,0.002799,-4.8766246,-0.21369457,7,false,-1.9681991,0.03125,0.03125,3edda36f6c874fbe
2,1,base,100.0,1.0,0.03162278,14,0.002818,-4.810405,-0.14747477,7,false,-1.9866831,0.0125,0.0125,19e68eb84f2be8d1
2,1,base,100.0,1.0,0.03162278,15,0.002892,-4.8630223,-0.20009232,7,false,-1.9693825,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,1.0,0.03162278,16,0.002826,-4.843696,-0.1807661,7,false,-1.9799225,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,1.0,0.03162278,17,0.002868,-4.8818307,-0.21890068,7,false,-1.9837924,0.0375,0.0375,941cfd45044d1e8b
2,1,base,100.0,1.0,0.03162278,18,0.002837,-4.845448,-0.182518,7,false,-1.9907527,0.025,0.025,8f10619e8983ebb7
2,1,base,100.0,1.0,0.03162278,19,0.002838,-4.8525043,-0.18957424,6,false,-1.9657128,0.025,0.025,8f10619e8983ebb7
2,1,base,100.0,1.0,0.03162278,20,0.002878,-4.846568,-0.1836381,6,false,-1.9948887,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,2.0,0.06324556,1,0.003206,-4.814003,-0.15107298,6,false,-1.9792345,0.0125,0.0125,19e68eb84f2be8d1
2,1,base,100.0,2.0,0.06324556,2,0.002843,-4.834466,-0.17153597,7,false,-1.9801455,0.025,0.025,238d749c2d980b55
2,1,base,100.0,2.0,0.06324556,3,0.002951,-4.8212233,-0.15829325,7,false,-1.9783021,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,2.0,0.06324556,4,0.002848,-4.8221173,-0.15918732,6,false,-1.9922643,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,2.0,0.06324556,5,0.002868,-4.857208,-0.19427776,6,false,-1.998492,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,2.0,0.06324556,6,0.002852,-4.8212013,-0.15827131,6,false,-1.9769602,0.025,0.025,8ce30dbce3837c29
2,1,base,100.0,2.0,0.06324556,7,0.00284,-4.840167,-0.17723703,7,false,-1.9732699,0.03125,0.03125,bede0c5ba4bbbaa8
2,1,base,100.0,2.0,0.06324556,8,0.002851,-4.818994,-0.15606403,6,false,-1.9697614,0.025,0.025,713d84e1f323895d
2,1,base,100.0,2.0,0.06324556,9,0.002852,-4.816639,-0.15370893,6,false,-1.9650012,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,2.0,0.06324556,10,0.002978,-4.8308687,-0.16793871,6,false,-1.9713668,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,2.0,0.06324556,11,0.002842,-4.857571,-0.19464111,7,false,-1.9799502,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,2.0,0.06324556,12,0.002964,-4.836208,-0.17327785,7,false,-1.9743581,0.025,0.025,aec6479e85dec31f
2,1,base,100.0,2.0,0.06324556,13,0.002847,-4.802433,-0.139503,7,false,-2.0090039,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,2.0,0.06324556,14,0.002904,-4.858127,-0.1951971,6,false,-1.9724581,0.03125,0.03125,958dd25683d84cca
2,1,base,100.0,2.0,0.06324556,15,0.002852,-4.873245,-0.21031475,6,false,-1.9835118,0.0375,0.0375,388f69453b54585f
2,1,base,100.0,2.0,0.06324556,16,0.002961,-4.8453884,-0.1824584,6,false,-1.9986149,0.0375,0.0375,396d3e2a82655685
2,1,base,100.0,2.0,0.06324556,17,0.002841,-4.844481,-0.18155098,7,false,-1.9904305,0.025,0.025,2ae952d895fc431b
2,1,base,100.0,2.0,0.06324556,18,0.002835,-4.8300376,-0.16710758,6,false,-1.9608474,0.03125,0.03125,e6b56a3f3b623d1a
2,1,base,100.0,2.0,0.06324556,19,0.003013,-4.84612,-0.18318987,6,false,-1.9717886,0.0375,0.0375,c523c23e25d98f29
2,1,base,100.0,2.0,0.06324556,20,0.002833,-4.816581,-0.15365076,7,false,-1.9742451,0.025,0.025,e767d15c83ca680f
2,1,base,100.0,4.0,0.12649111,1,0.002986,-4.81992,-0.15699005,7,false,-1.9794979,0.01875,0.01875,84b7149d62af9e3e
2,1,base,100.0,4.0,0.12649111,2,0.002832,-4.8383737,-0.17544365,6,false,-1.9829419,0.01875,0.01875,52385741974e1d7c
2,1,base,100.0,4.0,0.12649111,3,0.002849,-4.8453016,-0.18237162,7,false,-1.9686024,0.0125,0.0125,5a6450611821fb67
2,1,base,100.0,4.0,0.12649111,4,0.002839,-4.814917,-0.15198708,7,false,-1.9715098,0.025,0.025,8f3f982c52a5556b
2,1,base,100.0,4.0,0.12649111,5,0.002921,-4.875265,-0.21233511,6,false,-1.9846798,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,4.0,0.12649111,6,0.002846,-4.824854,-0.16192389,6,false,-1.9840405,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,4.0,0.12649111,7,0.002856,-4.8374124,-0.17448235,6,false,-1.9919939,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,4.0,0.12649111,8,0.002844,-4.8167763,-0.15384626,6,false,-1.9823604,0.03125,0.03125,34657a8500edbb22
2,1,base,100.0,4.0,0.12649111,9,0.002829,-4.8166003,-0.15367031,6,false,-1.9750016,0.03125,0.03125,3edda36f6c874fbe
2,1,base,100.0,4.0,0.12649111,10,0.002885,-4.824777,-0.16184711,7,false,-1.9702705,0.03125,0.03125,5c0e73b33edba9b4
2,1,base,100.0,4.0,0.12649111,11,0.002826,-4.8697724,-0.20684242,6,false,-1.9759568,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,4.0,0.12649111,12,0.002853,-4.8292103,-0.16628027,6,false,-1.9754682,0.03125,0.03125,e6b56a3f3b623d1a
2,1,base,100.0,4.0,0.12649111,13,0.002845,-4.800311,-0.13738108,7,false,-1.9853112,0.0125,0.0125,19e68eb84f2be8d1
2,1,base,100.0,4.0,0.12649111,14,0.002877,-4.844999,-0.18206882,6,false,-1.9922872,0.025,0.025,c18f1efa54e56c79
2,1,base,100.0,4.0,0.12649111,15,0.002945,-4.834876,-0.17194605,6,false,-1.968269,0.025,0.025,2ae952d895fc431b
2,1,base,100.0,4.0,0.12649111,16,0.002873,-4.83777,-0.17483997,7,false,-1.9883296,0.03125,0.03125,e6b56a3f3b623d1a
2,1,base,100.0,4.0,0.12649111,17,0.002899,-4.800081,-0.13715076,6,false,-1.9839282,0.025,0.025,8f3f982c52a5556b
2,1,base,100.0,4.0,0.12649111,18,0.002842,-4.8526073,-0.18967724,7,false,-1.9767914,0.01875,0.01875,b436ace37000bc58
2,1,base,100.0,4.0,0.12649111,19,0.002836,-4.8562517,-0.1933217,6,false,-1.9691823,0.03125,0.03125,bede0c5ba4bbbaa8
2,1,base,100.0,4.0,0.12649111,20,0.002843,-4.80319,-0.14026022,6,false,-1.9698966,0.03125,0.03125,4adc79052ee9e5b6
2,1,chain,25.0,0.5,0.01581139,1,0.000734,-4.852113,-0.18918276,7,false,-1.9727311,0.0375,0.0375,5d681034615dc3dd
2,1,chain,25.0,0.5,0.01581139,2,0.000714,-4.861492,-0.19856215,7,false,-1.9822943,0.03125,0.00625,e6b56a3f3b623d1a
2,1,chain,25.0,0.5,0.01581139,3,0.000703,-4.880373,-0.21744299,7,false,-1.9690694,0.0375,0.00625,76179ce82f1074cf
2,1,chain,25.0,0.5,0.01581139,4,0.000739,-4.8633075,-0.20037746,7,false,-1.9734735,0.0375,0.0,76179ce82f1074cf
2,1,chain,25.0,0.5,0.01581139,5,0.000705,-4.905492,-0.24256182,6,false,-1.9708574,0.0375,0.0,76179ce82f1074cf
2,1,chain,25.0,0.5,0.01581139,6,0.000713,-4.9161277,-0.25319767,6,false,-1.970218,0.04375,0.00625,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,7,0.000706,-4.940969,-0.27803898,6,false,-1.9796705,0.0375,0.00625,76179ce82f1074cf
2,1,chain,25.0,0.5,0.01581139,8,0.000713,-4.9184794,-0.25554943,6,false,-1.974669,0.04375,0.00625,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,9,0.000715,-4.891512,-0.2285819,6,false,-1.9669015,0.04375,0.0,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,10,0.000759,-4.90052,-0.23758984,6,false,-1.9742846,0.04375,0.0,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,11,0.000743,-4.8992786,-0.23634863,6,false,-1.9929258,0.05,0.00625,edf5bc185c905edb
2,1,chain,25.0,0.5,0.01581139,12,0.000762,-4.8877535,-0.22482347,6,false,-1.9656988,0.04375,0.00625,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,13,0.000703,-4.8884907,-0.22556067,7,false,-1.9780352,0.04375,0.0,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,14,0.000815,-4.91025,-0.24732018,6,false,-1.9679658,0.04375,0.0,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,15,0.000755,-4.9045563,-0.24162626,7,false,-1.977014,0.04375,0.0,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,16,0.000749,-4.908722,-0.24579191,6,false,-1.9663492,0.04375,0.0,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,17,0.000708,-4.9248543,-0.26192427,6,false,-1.9669563,0.04375,0.0,1277065164dc5d5c
2,1,chain,25.0,0.5,0.01581139,18,0.000705,-4.9106336,-0.24770355,6,false,-1.9765481,0.05,0.00625,8929ac468ad7e41f
2,1,chain,25.0,0.5,0.01581139,19,0.000746,-4.9335546,-0.27062464,7,false,-1.9801984,0.05,0.0,8929ac468ad7e41f
2,1,chain,25.0,0.5,0.01581139,20,0.000707,-4.9133077,-0.25037766,7,false,-1.972288,0.05625,0.00625,774316233694d818
2,1,chain,25.0,1.0,0.03162278,1,0.00071,-4.8923583,-0.22942829,7,false,-1.9677403,0.05,0.05,8929ac468ad7e41f
2,1,chain,25.0,1.0,0.03162278,2,0.000706,-4.9159813,-0.25305128,7,false,-1.9770226,0.05,0.0125,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,3,0.000715,-4.9300766,-0.2671466,6,false,-1.9798222,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,4,0.000704,-4.9111557,-0.24822569,6,false,-1.9838406,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,5,0.000774,-4.901503,-0.23857307,6,false,-1.9916434,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,6,0.000757,-4.89824,-0.23531008,7,false,-1.9609694,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,7,0.00077,-4.898125,-0.23519516,6,false,-1.978637,0.05625,0.00625,774316233694d818
2,1,chain,25.0,1.0,0.03162278,8,0.000724,-4.907646,-0.24471617,7,false,-1.9948108,0.05625,0.0,774316233694d818
2,1,chain,25.0,1.0,0.03162278,9,0.000708,-4.9144506,-0.25152063,7,false,-1.9726129,0.05,0.00625,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,10,0.000711,-4.89294,-0.23001003,6,false,-1.959465,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,11,0.000705,-4.9095554,-0.24662542,7,false,-1.9887733,0.04375,0.00625,8a552581925c4768
2,1,chain,25.0,1.0,0.03162278,12,0.000711,-4.9441934,-0.28126335,6,false,-1.9794729,0.04375,0.0,8a552581925c4768
2,1,chain,25.0,1.0,0.03162278,13,0.000709,-4.89512,-0.23219013,6,false,-1.9754527,0.04375,0.0,8a552581925c4768
2,1,chain,25.0,1.0,0.03162278,14,0.000714,-4.90734,-0.24441004,7,false,-1.9686888,0.04375,0.0,8a552581925c4768
2,1,chain,25.0,1.0,0.03162278,15,0.000709,-4.932699,-0.2697692,7,false,-1.972853,0.05,0.00625,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,16,0.000717,-4.8938737,-0.23094368,6,false,-1.9761317,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,17,0.000708,-4.915898,-0.25296783,6,false,-1.9808564,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,18,0.000712,-4.890132,-0.22720194,6,false,-1.9749132,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,19,0.000706,-4.9150963,-0.25216627,6,false,-1.962532,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,1.0,0.03162278,20,0.000728,-4.885308,-0.22237778,7,false,-1.982538,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,1,0.000721,-4.898066,-0.23513603,7,false,-1.9806832,0.05,0.05,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,2,0.000754,-4.9212894,-0.25835943,6,false,-1.9703367,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,3,0.000719,-4.917614,-0.25468397,7,false,-1.9800565,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,4,0.000713,-4.920336,-0.25740576,6,false,-1.9824419,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,5,0.000704,-4.8784814,-0.21555138,7,false,-1.983557,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,6,0.000716,-4.8970985,-0.23416853,6,false,-1.9927388,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,7,0.000705,-4.9024997,-0.23956966,7,false,-1.9829261,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,8,0.000715,-4.9147587,-0.25182867,6,false,-1.9752997,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,9,0.000705,-4.9140897,-0.25115967,6,false,-1.965806,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,10,0.000718,-4.918834,-0.2559042,7,false,-1.9578441,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,11,0.000707,-4.9015813,-0.23865128,6,false,-1.9846406,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,12,0.000707,-4.9231563,-0.26022625,6,false,-1.9743296,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,13,0.000709,-4.9121737,-0.24924374,6,false,-1.9879389,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,14,0.000708,-4.9230266,-0.26009655,7,false,-1.9745564,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,15,0.000706,-4.9063287,-0.24339867,7,false,-1.9668,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,16,0.000706,-4.903767,-0.2408371,7,false,-1.9778805,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,17,0.000708,-4.921471,-0.2585411,6,false,-1.9746664,0.05625,0.00625,84ff51d88ad24e9e
2,1,chain,25.0,2.0,0.06324556,18,0.000708,-4.9360976,-0.2731676,7,false,-1.9876214,0.05,0.00625,0107cb76b857ce2b
2,1,chain,25.0,2.0,0.06324556,19,0.000707,-4.9232693,-0.26033926,7,false,-1.9764838,0.05625,0.00625,84ff51d88ad24e9e
2,1,chain,25.0,2.0,0.06324556,20,0.000708,-4.897644,-0.23471403,6,false,-1.9887578,0.05625,0.0,84ff51d88ad24e9e
2,1,chain,25.0,4.0,0.12649111,1,0.000749,-4.905739,-0.24280882,7,false,-1.9598337,0.05625,0.05625,84ff51d88ad24e9e
2,1,chain,25.0,4.0,0.12649111,2,0.000716,-4.908252,-0.24532175,7,false,-1.9600296,0.05,0.00625,0107cb76b857ce2b
2,1,chain,25.0,4.0,0.12649111,3,0.000716,-4.916895,-0.2539649,7,false,-1.9812837,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,4.0,0.12649111,4,0.000708,-4.9234247,-0.2604947,7,false,-1.977252,0.05625,0.00625,84ff51d88ad24e9e
2,1,chain,25.0,4.0,0.12649111,5,0.000716,-4.8955445,-0.23261452,6,false,-1.9800035,0.05625,0.0,84ff51d88ad24e9e
2,1,chain,25.0,4.0,0.12649111,6,0.000708,-4.908179,-0.2452488,7,false,-1.9774363,0.05,0.00625,0107cb76b857ce2b
2,1,chain,25.0,4.0,0.12649111,7,0.000716,-4.8901286,-0.2271986,6,false,-1.9862292,0.05,0.0,0107cb76b857ce2b
2,1,chain,25.0,4.0,0.12649111,8,0.000706,-4.899223,-0.23629284,6,false,-1.9973679,0.0375,0.0125,ce3fd61860358773
2,1,chain,25.0,4.0,0.12649111,9,0.000716,-4.8788896,-0.21595955,7,false,-1.9719105,0.0375,0.0,ce3fd61860358773
2,1,chain,25.0,4.0,0.12649111,10,0.000708,-4.899943,-0.23701286,7,false,-1.9850215,0.0375,0.0,ce3fd61860358773
2,1,chain,25.0,4.0,0.12649111,11,0.000715,-4.8876114,-0.22468138,6,false,-1.9789174,0.0375,0.0,ce3fd61860358773
2,1,chain,25.0,4.0,0.12649111,12,0.000734,-4.9011226,-0.23819256,6,false,-1.9849278,0.0375,0.0,ce3fd61860358773
2,1,chain,25.0,4.0,0.12649111,13,0.000716,-4.8860016,-0.22307158,7,false,-1.9768746,0.0375,0.0,ce3fd61860358773
2,1,chain,25.0,4.0,0.12649111,14,0.000708,-4.8909473,-0.22801733,7,false,-1.9915668,0.04375,0.00625,b7c74736e2f49556
2,1,chain,25.0,4.0,0.12649111,15,0.000714,-4.8427105,-0.17978048,7,false,-1.9877069,0.05,0.00625,fbb1f7cdb0cdd561
2,1,chain,25.0,4.0,0.12649111,16,0.000761,-4.8829117,-0.21998167,6,false,-1.9705861,0.05625,0.01875,1354db36abed5b82
2,1,chain,25.0,4.0,0.12649111,17,0.00072,-4.883508,-0.2205782,6,false,-1.9744716,0.05625,0.0,1354db36abed5b82
2,1,chain,25.0,4.0,0.12649111,18,0.000715,-4.89201,-0.2290802,7,false,-1.9855387,0.05625,0.0,1354db36abed5b82
2,1,chain,25.0,4.0,0.12649111,19,0.000711,-4.829482,-0.16655207,6,false,-1.9849926,0.05,0.00625,0107cb76b857ce2b
2,1,chain,25.0,4.0,0.12649111,20,0.000707,-4.901218,-0.23828793,7,false,-1.9766805,0.05,0.0,0107cb76b857ce2b
2,1,chain,50.0,0.5,0.01581139,1,0.001535,-4.878904,-0.21597385,6,false,-1.9732616,0.05625,0.05625,84ff51d88ad24e9e
2,1,chain,50.0,0.5,0.01581139,2,0.001414,-4.909798,-0.24686813,6,false,-1.9792514,0.05625,0.0,84ff51d88ad24e9e
2,1,chain,50.0,0.5,0.01581139,3,0.001408,-4.9097733,-0.24684334,6,false,-1.9778934,0.05,0.00625,0107cb76b857ce2b
2,1,chain,50.0,0.5,0.01581139,4,0.001584,-4.897902,-0.234972,6,false,-1.9591515,0.05625,0.00625,84ff51d88ad24e9e
2,1,chain,50.0,0.5,0.01581139,5,0.001405,-4.8885965,-0.22566652,6,false,-1.964299,0.05625,0.0,84ff51d88ad24e9e
2,1,chain,50.0,0.5,0.01581139,6,0.001413,-4.9078,-0.24487019,7,false,-1.9665191,0.05625,0.0,84ff51d88ad24e9e
2,1,chain,50.0,0.5,0.01581139,7,0.001421,-4.8888545,-0.22592449,7,false,-1.9886768,0.05625,0.0,84ff51d88ad24e9e
2,1,chain,50.0,0.5,0.01581139,8,0.001422,-4.91381,-0.25087976,7,false,-1.9896008,0.05625,0.0,84ff51d88ad24e9e
2,1,chain,50.0,0.5,0.01581139,9,0.001413,-4.9364386,-0.27350855,6,false,-1.9755684,0.05625,0.0,84ff51d88ad24e9e
2,1,chain,50.0,0.5,0.01581139,10,0.001413,-4.921732,-0.25880194,7,false,-1.9782449,0.05625,0.0125,98116136e699bdee
2,1,chain,50.0,0.5,0.01581139,11,0.001424,-4.932519,-0.26958895,6,false,-1.973495,0.05625,0.0125,84ff51d88ad24e9e
