sample,label,mode,post_max_sweeps,noise_factor,noise_scale,draw,seconds,checks,sweeps,equilibrated,mean_abs_delta,threshold,energy,energy_delta,pred,correct,reward,distance_from_base,distance_from_previous,signature
2,1,base,100.0,4.0,0.12649111,19,0.004053,100,100.0,false,0.015809715,0.0018263281,-4.6672,-0.09425688,3,false,-3.4113357,0.0125,0.0125,ba49982a4617c458
2,1,base,100.0,4.0,0.12649111,20,0.00389,100,100.0,false,0.009673357,0.0013455063,-4.6350636,-0.062120438,4,false,-3.4110758,0.00625,0.00625,882ed4bc5851b773
2,1,chain,25.0,0.5,0.01581139,1,0.00112,25,25.0,false,0.017962337,0.0014351547,-4.6611896,-0.088246346,4,false,-3.4346294,0.0125,0.0125,a6d0e848a9091346
2,1,chain,25.0,0.5,0.01581139,2,0.000968,25,25.0,false,0.012993991,0.0007919133,-4.696209,-0.12326574,3,false,-3.4343715,0.025,0.0125,df75e9fbd6d365ca
2,1,chain,25.0,0.5,0.01581139,3,0.000961,25,25.0,false,0.014618099,0.00053482054,-4.694173,-0.12122965,4,false,-3.4168847,0.0375,0.0125,b6c42100d9075274
2,1,chain,25.0,0.5,0.01581139,4,0.000995,25,25.0,false,0.017331183,0.0008453548,-4.7337017,-0.1607585,3,false,-3.4013753,0.04375,0.01875,e0d371702076572b
2,1,chain,25.0,0.5,0.01581139,5,0.000981,25,25.0,false,0.016226947,0.0005717307,-4.721959,-0.1490159,3,false,-3.395568,0.025,0.01875,f8f4e8a1d35ae294
2,1,chain,25.0,0.5,0.01581139,6,0.000973,25,25.0,false,0.014195919,0.0012592614,-4.717054,-0.14411068,3,false,-3.397807,0.03125,0.00625,bec635e039d5a675
2,1,chain,25.0,0.5,0.01581139,7,0.0011,25,25.0,false,0.015581071,0.0008217424,-4.7316856,-0.15874243,3,false,-3.4126232,0.0375,0.00625,bfd8747921b039fe
2,1,chain,25.0,0.5,0.01581139,8,0.000973,25,25.0,false,0.008451402,0.0004333228,-4.7500896,-0.17714643,3,false,-3.4094028,0.04375,0.00625,dee9c1f14d8885df
2,1,chain,25.0,0.5,0.01581139,9,0.000994,25,25.0,false,0.01172936,0.00047521593,-4.7241116,-0.15116835,4,false,-3.4513593,0.05,0.00625,1fe0ea57d028687e
2,1,chain,25.0,0.5,0.01581139,10,0.001041,25,25.0,false,0.01595527,0.0007213801,-4.749432,-0.17648888,3,false,-3.4297724,0.05625,0.01875,dd96e11dcf634e3b
2,1,chain,25.0,0.5,0.01581139,11,0.001054,25,25.0,false,0.015499711,0.00046220422,-4.748124,-0.17518091,3,false,-3.411736,0.05,0.00625,fdd3aec7e987b7c8
2,1,chain,25.0,0.5,0.01581139,12,0.000974,25,25.0,false,0.013353169,0.00073528587,-4.778245,-0.20530176,3,false,-3.43285,0.05625,0.00625,dd96e11dcf634e3b
2,1,chain,25.0,0.5,0.01581139,13,0.000964,25,25.0,false,0.014580846,0.00043817164,-4.791367,-0.21842384,4,false,-3.4417126,0.05,0.01875,fbf01a6ea7cb5222
2,1,chain,25.0,0.5,0.01581139,14,0.000989,25,25.0,false,0.020745933,0.00042687356,-4.7624416,-0.18949842,3,false,-3.4233327,0.04375,0.00625,b9e76fba23a8d141
2,1,chain,25.0,0.5,0.01581139,15,0.000991,25,25.0,false,0.011354625,0.00067578553,-4.7867646,-0.21382141,3,false,-3.4285617,0.05625,0.0125,89cc82ccde07f893
2,1,chain,25.0,0.5,0.01581139,16,0.001072,25,25.0,false,0.009973824,0.00090731087,-4.8320785,-0.25913525,3,false,-3.418724,0.06875,0.0125,ecca0f52cfbf2afb
2,1,chain,25.0,0.5,0.01581139,17,0.00112,25,25.0,false,0.02260685,0.00048323572,-4.8165584,-0.24361515,3,false,-3.4077077,0.0625,0.00625,3b42bb95ff866330
2,1,chain,25.0,0.5,0.01581139,18,0.000988,25,25.0,false,0.023042202,0.00086476805,-4.85712,-0.28417683,3,false,-3.4092698,0.06875,0.00625,ecca0f52cfbf2afb
2,1,chain,25.0,0.5,0.01581139,19,0.000965,25,25.0,false,0.025176883,0.0011481106,-4.865036,-0.2920928,3,false,-3.4018378,0.0625,0.00625,3b42bb95ff866330
2,1,chain,25.0,0.5,0.01581139,20,0.000996,25,25.0,false,0.014223993,0.00094059407,-4.8636765,-0.29073334,3,false,-3.390387,0.075,0.0125,e356f9857cb14e06
2,1,chain,25.0,1.0,0.03162278,1,0.001024,25,25.0,false,0.009832025,0.00085923076,-4.885582,-0.31263876,3,false,-3.389472,0.08125,0.08125,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,2,0.000964,25,25.0,false,0.033789217,0.0009786458,-4.850969,-0.27802563,3,false,-3.4005394,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,3,0.001024,25,25.0,false,0.013540149,0.0006282002,-4.86471,-0.29176664,3,false,-3.3960557,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,4,0.000981,25,25.0,false,0.0050801635,0.00088466704,-4.88677,-0.31382656,3,false,-3.3735647,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,5,0.000978,25,25.0,false,0.01918459,0.0004917979,-4.9087567,-0.33581352,3,false,-3.3808806,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,6,0.000982,25,25.0,false,0.013456047,0.0008587331,-4.859836,-0.2868929,3,false,-3.3770123,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,7,0.000974,25,25.0,false,0.013148665,0.00087568164,-4.8993583,-0.32641506,3,false,-3.3922963,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,8,0.000959,25,25.0,false,0.02177763,0.0006325007,-4.8798013,-0.30685806,3,false,-3.3786936,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,9,0.000967,25,25.0,false,0.01150012,0.00070410373,-4.9058714,-0.33292818,3,false,-3.3795142,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,10,0.00097,25,25.0,false,0.0128570795,0.0007808596,-4.881057,-0.30811357,3,false,-3.359552,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,11,0.000994,25,25.0,false,0.0069318414,0.0002586663,-4.8814764,-0.3085332,3,false,-3.3786597,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,12,0.000975,25,25.0,false,0.024378002,0.0010363281,-4.8631473,-0.29020405,3,false,-3.3793402,0.08125,0.0,5061feb8c6f4353d
2,1,chain,25.0,1.0,0.03162278,13,0.000972,25,25.0,false,0.027166605,0.0005015195,-4.873428,-0.30048466,3,false,-3.3478022,0.0875,0.00625,57a7230189ef6db6
2,1,chain,25.0,1.0,0.03162278,14,0.001054,25,25.0,false,0.018397212,0.0007605672,-4.917414,-0.34447098,3,false,-3.3232758,0.09375,0.00625,32c682d0b73bb221
2,1,chain,25.0,1.0,0.03162278,15,0.000968,25,25.0,false,0.010454714,0.00067507924,-4.886351,-0.3134079,3,false,-3.3451293,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,1.0,0.03162278,16,0.000963,25,25.0,false,0.015770853,0.0008639246,-4.9320316,-0.35908842,3,false,-3.330867,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,1.0,0.03162278,17,0.000972,25,25.0,false,0.018727958,0.0010246754,-4.947078,-0.37413502,3,false,-3.3044653,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,1.0,0.03162278,18,0.000982,25,25.0,false,0.025808632,0.0014608533,-4.9479637,-0.3750205,3,false,-3.298698,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,1.0,0.03162278,19,0.001107,25,25.0,false,0.021760404,0.0008753389,-4.9037633,-0.33082008,3,false,-3.3167372,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,1.0,0.03162278,20,0.001297,25,25.0,false,0.015408218,0.001293233,-4.9174213,-0.34447813,3,false,-3.291148,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,1,0.001066,25,25.0,false,0.02586025,0.00065733196,-4.90133,-0.32838678,3,false,-3.320889,0.09375,0.09375,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,2,0.001045,25,25.0,false,0.00981009,0.0009796888,-4.9248905,-0.3519473,3,false,-3.3156042,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,3,0.001015,25,25.0,false,0.028437853,0.0009241849,-4.924687,-0.3517437,3,false,-3.3312063,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,4,0.00097,25,25.0,false,0.01213932,0.001061517,-4.923853,-0.3509097,3,false,-3.3177469,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,5,0.000969,25,25.0,false,0.02258426,0.0010792405,-4.89669,-0.32374668,3,false,-3.3209426,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,6,0.000989,25,25.0,false,0.020026684,0.00087038876,-4.9278817,-0.3549385,3,false,-3.3313966,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,7,0.000968,25,25.0,false,0.019452691,0.0006636292,-4.904506,-0.331563,3,false,-3.3061118,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,8,0.000976,25,25.0,false,0.018256485,0.0009938121,-4.8874507,-0.31450748,3,false,-3.3259535,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,9,0.000984,25,25.0,false,0.01677847,0.0010573268,-4.8910637,-0.31812048,3,false,-3.3278759,0.09375,0.0,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,10,0.000999,25,25.0,false,0.013529301,0.0015643894,-4.913785,-0.34084177,3,false,-3.315035,0.0875,0.00625,002c3effddc8bd98
2,1,chain,25.0,2.0,0.06324556,11,0.001028,25,25.0,false,0.016942024,0.00076694787,-4.8954124,-0.32246923,3,false,-3.2875218,0.09375,0.00625,32c682d0b73bb221
2,1,chain,25.0,2.0,0.06324556,12,0.000968,25,25.0,false,0.015717268,0.0010237575,-4.912979,-0.34003592,3,false,-3.3093703,0.0875,0.00625,002c3effddc8bd98
2,1,chain,25.0,2.0,0.06324556,13,0.001012,25,25.0,false,0.009735167,0.0011715144,-4.901814,-0.32887077,3,false,-3.3164551,0.0875,0.0,002c3effddc8bd98
2,1,chain,25.0,2.0,0.06324556,14,0.000972,25,25.0,false,0.008652687,0.00072927476,-4.924682,-0.35173893,3,false,-3.3148127,0.0875,0.0,002c3effddc8bd98
2,1,chain,25.0,2.0,0.06324556,15,0.000973,25,25.0,false,0.020652473,0.00089885294,-4.9401426,-0.36719942,3,false,-3.3345928,0.0875,0.0,002c3effddc8bd98
2,1,chain,25.0,2.0,0.06324556,16,0.001111,25,25.0,false,0.02309066,0.00085889996,-4.923077,-0.3501339,3,false,-3.3259788,0.0875,0.0,002c3effddc8bd98
2,1,chain,25.0,2.0,0.06324556,17,0.000966,25,25.0,false,0.014650881,0.00090369285,-4.9416895,-0.36874628,3,false,-3.3266904,0.0875,0.0,002c3effddc8bd98
2,1,chain,25.0,2.0,0.06324556,18,0.000992,25,25.0,false,0.01356411,0.0009408385,-4.9139676,-0.3410244,3,false,-3.331521,0.0875,0.0,002c3effddc8bd98
2,1,chain,25.0,2.0,0.06324556,19,0.000975,25,25.0,false,0.010663331,0.000913012,-4.934555,-0.36161184,3,false,-3.3120022,0.09375,0.00625,70681958dc9e7081
2,1,chain,25.0,2.0,0.06324556,20,0.000978,25,25.0,false,0.017594755,0.00092404784,-4.909214,-0.3362708,3,false,-3.3282514,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,1,0.001043,25,25.0,false,0.020544171,0.0019148767,-4.918186,-0.34524298,3,false,-3.3198185,0.09375,0.09375,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,2,0.000978,25,25.0,false,0.023662746,0.0012609452,-4.924847,-0.35190392,3,false,-3.307622,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,3,0.000989,25,25.0,false,0.009954989,0.0014522702,-4.912123,-0.33918,3,false,-3.3248534,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,4,0.000993,25,25.0,false,0.016786635,0.001577875,-4.9019995,-0.32905626,3,false,-3.341147,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,5,0.000977,25,25.0,false,0.019660354,0.0019976168,-4.87939,-0.30644655,3,false,-3.3415356,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,6,0.000976,25,25.0,false,0.008272648,0.001164046,-4.9121823,-0.33923912,3,false,-3.3200204,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,7,0.000984,25,25.0,false,0.018204212,0.0015905946,-4.933932,-0.36098862,3,false,-3.2943065,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,8,0.001041,25,25.0,false,0.0153179765,0.0015115917,-4.916482,-0.34353876,3,false,-3.3423405,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,9,0.000974,25,25.0,false,0.008782923,0.001778543,-4.9186196,-0.34567642,3,false,-3.3380187,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,10,0.000989,25,25.0,false,0.013724148,0.0012243927,-4.8679266,-0.2949834,3,false,-3.3324547,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,11,0.000984,25,25.0,false,0.015408158,0.001868558,-4.9285607,-0.35561752,3,false,-3.3353753,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,12,0.000974,25,25.0,false,0.02145505,0.0015164077,-4.9123797,-0.33943653,3,false,-3.3290396,0.0875,0.00625,002c3effddc8bd98
2,1,chain,25.0,4.0,0.12649111,13,0.000992,25,25.0,false,0.01945132,0.0015389025,-4.9345655,-0.36162233,3,false,-3.3242066,0.0875,0.0,002c3effddc8bd98
2,1,chain,25.0,4.0,0.12649111,14,0.000979,25,25.0,false,0.012346387,0.0012673795,-4.9263434,-0.35340023,3,false,-3.3252952,0.09375,0.00625,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,15,0.000984,25,25.0,false,0.0077930093,0.0014594793,-4.9015584,-0.3286152,3,false,-3.3294551,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,16,0.001018,25,25.0,false,0.018173933,0.002135411,-4.8862467,-0.31330347,3,false,-3.3124833,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,17,0.000983,25,25.0,false,0.0105057955,0.0014975787,-4.891674,-0.31873083,3,false,-3.339531,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,18,0.000972,25,25.0,false,0.007489562,0.0024320453,-4.924032,-0.351089,3,false,-3.3309016,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,19,0.001108,25,25.0,false,0.02094376,0.0018679083,-4.9569783,-0.3840351,3,false,-3.3352427,0.09375,0.0,70681958dc9e7081
2,1,chain,25.0,4.0,0.12649111,20,0.000982,25,25.0,false,0.01783514,0.0015102982,-4.9177938,-0.34485054,3,false,-3.344493,0.09375,0.0,70681958dc9e7081
2,1,chain,50.0,0.5,0.01581139,1,0.001959,50,50.0,false,0.018218398,0.00073465705,-4.921067,-0.34812403,3,false,-3.3303008,0.09375,0.09375,34c8033cfda67503
2,1,chain,50.0,0.5,0.01581139,2,0.001976,50,50.0,false,0.01403749,0.0005901367,-4.935922,-0.36297894,3,false,-3.3304336,0.1,0.01875,d8ec8ae973aa516a
2,1,chain,50.0,0.5,0.01581139,3,0.001976,50,50.0,false,0.019017875,0.00040567815,-4.901098,-0.32815456,3,false,-3.3246086,0.1,0.0,d8ec8ae973aa516a
2,1,chain,50.0,0.5,0.01581139,4,0.001969,50,50.0,false,0.022067904,0.0003474444,-4.935021,-0.3620777,3,false,-3.3231115,0.1,0.0,d8ec8ae973aa516a
2,1,chain,50.0,0.5,0.01581139,5,0.002007,50,50.0,false,0.0099983215,0.00073271693,-4.931196,-0.358253,3,false,-3.3372588,0.1,0.0,d8ec8ae973aa516a
2,1,chain,50.0,0.5,0.01581139,6,0.001964,50,50.0,false,0.013690889,0.0009226322,-4.9006357,-0.3276925,3,false,-3.3300436,0.1,0.0,d8ec8ae973aa516a
2,1,chain,50.0,0.5,0.01581139,7,0.001951,50,50.0,false,0.012851238,0.001000911,-4.887752,-0.31480885,3,false,-3.3005633,0.1,0.0,d8ec8ae973aa516a
2,1,chain,50.0,0.5,0.01581139,8,0.001945,50,50.0,false,0.027627707,0.00077771844,-4.93809,-0.36514664,3,false,-3.314131,0.1,0.0,d8ec8ae973aa516a
2,1,chain,50.0,0.5,0.01581139,9,0.001954,50,50.0,false,0.014332056,0.0005854905,-4.898946,-0.3260026,3,false,-3.3514962,0.1,0.0,d8ec8ae973aa516a
2,1,chain,50.0,0.5,0.01581139,10,0.001955,50,50.0,false,0.010286689,0.0008280963,-4.923168,-0.35022497,3,false,-3.343288,0.09375,0.00625,4928654272800453
2,1,chain,50.0,0.5,0.01581139,11,0.001941,50,50.0,false,0.015273809,0.00041160287,-4.9278474,-0.35490417,3,false,-3.3413973,0.09375,0.0,4928654272800453
2,1,chain,50.0,0.5,0.01581139,12,0.001975,50,50.0,false,0.012504637,0.0007948071,-4.913256,-0.34031296,3,false,-3.303412,0.09375,0.0,4928654272800453
2,1,chain,50.0,0.5,0.01581139,13,0.002132,50,50.0,false,0.009635329,0.0011036665,-4.9027724,-0.32982922,3,false,-3.3141847,0.09375,0.0,4928654272800453
2,1,chain,50.0,0.5,0.01581139,14,0.00193,50,50.0,false,0.026572347,0.0010276347,-4.907689,-0.33474588,3,false,-3.3229492,0.09375,0.0,4928654272800453
2,1,chain,50.0,0.5,0.01581139,15,0.00193,50,50.0,false,0.008516908,0.000539881,-4.917116,-0.34417295,3,false,-3.3227324,0.09375,0.0,4928654272800453
2,1,chain,50.0,0.5,0.01581139,16,0.002076,50,50.0,false,0.013275266,0.0008227378,-4.9312453,-0.35830212,3,false,-3.3448575,0.1,0.00625,d771d5251ca53f98
2,1,chain,50.0,0.5,0.01581139,17,0.001951,50,50.0,false,0.017296553,0.0006660134,-4.9175196,-0.34457636,3,false,-3.3551722,0.1,0.0,d771d5251ca53f98
2,1,chain,50.0,0.5,0.01581139,18,0.001925,50,50.0,false,0.018617213,0.00085059705,-4.9378333,-0.3648901,3,false,-3.359536,0.11875,0.01875,c88513f10974bff3
2,1,chain,50.0,0.5,0.01581139,19,0.001937,50,50.0,false,0.015165985,0.00047017337,-4.9649196,-0.39197636,3,false,-3.361769,0.1125,0.00625,db5e8dbab63ad226
2,1,chain,50.0,0.5,0.01581139,20,0.001946,50,50.0,false,0.012914479,0.0011849523,-4.9675922,-0.39464903,3,false,-3.3470325,0.11875,0.00625,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,1,0.00258,50,50.0,false,0.014429808,0.0008565217,-4.925166,-0.35222292,3,false,-3.369289,0.11875,0.11875,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,2,0.002076,50,50.0,false,0.024406374,0.00061045587,-4.952325,-0.37938166,3,false,-3.339007,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,3,0.001936,50,50.0,false,0.010515928,0.0007653624,-4.9446316,-0.37168837,3,false,-3.3566,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,4,0.00193,50,50.0,false,0.01799351,0.00080846547,-4.9461975,-0.3732543,3,false,-3.337061,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,5,0.001948,50,50.0,false,0.012369573,0.0004120946,-4.9601297,-0.38718653,3,false,-3.3451245,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,6,0.001967,50,50.0,false,0.015657663,0.00091859105,-4.9405174,-0.36757421,3,false,-3.3659592,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,7,0.001973,50,50.0,false,0.013451517,0.0010956585,-4.947912,-0.374969,3,false,-3.330464,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,8,0.001938,50,50.0,false,0.026608527,0.0008854091,-4.986843,-0.4138999,3,false,-3.350494,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,9,0.00194,50,50.0,false,0.020583868,0.00044324397,-4.9394045,-0.36646128,3,false,-3.3507617,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,10,0.001938,50,50.0,false,0.01954943,0.000638178,-4.987322,-0.41437864,3,false,-3.376357,0.11875,0.0,c88513f10974bff3
2,1,chain,50.0,1.0,0.03162278,11,0.001981,50,50.0,false,0.0050581098,0.0010512412,-4.974447,-0.40150356,3,false,-3.3727837,0.125,0.00625,9a980cbe512b0f1c
2,1,chain,50.0,1.0,0.03162278,12,0.001943,50,50.0,false,0.01895547,0.00074013177,-4.943386,-0.37044287,3,false,-3.359531,0.13125,0.00625,9a5c357e8a44237f
2,1,chain,50.0,1.0,0.03162278,13,0.001931,50,50.0,false,0.01384604,0.000757578,-4.980749,-0.40780592,3,false,-3.37906,0.13125,0.0125,2eac309caeb48931
2,1,chain,50.0,1.0,0.03162278,14,0.00194,50,50.0,false,0.0095620155,0.0006205529,-4.9585576,-0.3856144,3,false,-3.3424034,0.13125,0.0125,343518d2e5045a41
2,1,chain,50.0,1.0,0.03162278,15,0.001932,50,50.0,false,0.016505778,0.00066604017,-4.9728274,-0.39988422,3,false,-3.332869,0.125,0.00625,6c6f2e4bd1fa72a8
2,1,chain,50.0,1.0,0.03162278,16,0.001942,50,50.0,false,0.020112336,0.00061941147,-4.9584303,-0.38548708,3,false,-3.3543248,0.1375,0.0125,064811a02cbaa96a
2,1,chain,50.0,1.0,0.03162278,17,0.001929,50,50.0,false,0.017302394,0.0003764391,-4.9781623,-0.40521908,3,false,-3.3585842,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,1.0,0.03162278,18,0.001924,50,50.0,false,0.02030921,0.00086627307,-4.9606957,-0.38775253,3,false,-3.3634145,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,1.0,0.03162278,19,0.00206,50,50.0,false,0.014401197,0.0006818861,-4.9791656,-0.40622234,3,false,-3.366171,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,1.0,0.03162278,20,0.001955,50,50.0,false,0.012840092,0.00097571913,-4.9750743,-0.40213108,3,false,-3.352471,0.13125,0.00625,343518d2e5045a41
2,1,chain,50.0,2.0,0.06324556,1,0.001988,50,50.0,false,0.017711759,0.0011246026,-4.971403,-0.3984599,3,false,-3.3452625,0.1375,0.1375,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,2,0.001941,50,50.0,false,0.0140275955,0.0012655974,-4.9751053,-0.40216208,3,false,-3.3689737,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,3,0.001943,50,50.0,false,0.024335861,0.00090194045,-4.959827,-0.38688374,3,false,-3.3494256,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,4,0.001938,50,50.0,false,0.010549486,0.00107781,-4.9731035,-0.4001603,3,false,-3.3274426,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,5,0.001978,50,50.0,false,0.019476175,0.0008160383,-4.936806,-0.363863,3,false,-3.3737636,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,6,0.001955,50,50.0,false,0.013894081,0.0010540873,-4.993109,-0.42016602,3,false,-3.344936,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,7,0.001956,50,50.0,false,0.012383878,0.0011502147,-4.963009,-0.39006567,3,false,-3.3532443,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,8,0.001958,50,50.0,false,0.011254609,0.0010281861,-4.9882894,-0.41534615,3,false,-3.3437665,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,9,0.002033,50,50.0,false,0.021053433,0.00078771415,-4.9859533,-0.41301012,3,false,-3.3783991,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,10,0.001945,50,50.0,false,0.016020954,0.0006769478,-4.989525,-0.41658163,3,false,-3.3694196,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,11,0.002303,50,50.0,false,0.014833868,0.0009712696,-4.9679656,-0.3950224,3,false,-3.366333,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,12,0.002001,50,50.0,false,0.0108267665,0.00087227824,-4.97488,-0.401937,3,false,-3.3622382,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,13,0.002061,50,50.0,false,0.012099445,0.00062814954,-4.9934173,-0.42047405,3,false,-3.339114,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,14,0.002706,50,50.0,false,0.01351589,0.0012126714,-4.9870005,-0.41405725,3,false,-3.332134,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,15,0.002074,50,50.0,false,0.01509434,0.0010710985,-4.9978523,-0.4249091,3,false,-3.3733687,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,16,0.002385,50,50.0,false,0.020193279,0.0011799515,-4.9489403,-0.37599707,3,false,-3.3608208,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,17,0.001968,50,50.0,false,0.010018349,0.00096870365,-4.9999075,-0.42696428,3,false,-3.3466442,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,18,0.002174,50,50.0,false,0.014437437,0.00071581604,-4.997716,-0.42477274,3,false,-3.3681827,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,19,0.001947,50,50.0,false,0.012575626,0.0009823025,-4.965066,-0.39212275,3,false,-3.345582,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,2.0,0.06324556,20,0.001992,50,50.0,false,0.013743401,0.0011334121,-4.9981294,-0.42518616,3,false,-3.3651733,0.1375,0.0,064811a02cbaa96a
2,1,chain,50.0,4.0,0.12649111,1,0.002231,50,50.0,false,0.010198712,0.0011592954,-4.98611,-0.413167,3,false,-3.3571587,0.1375,0.1375,064811a02cbaa96a
2,1,chain,50.0,4.0,0.12649111,2,0.001957,50,50.0,false,0.005028248,0.0016997099,-4.9838414,-0.4108982,3,false,-3.3611841,0.13125,0.00625,343518d2e5045a41
2,1,chain,50.0,4.0,0.12649111,3,0.002194,50,50.0,false,0.01473695,0.0016252697,-4.923917,-0.3509736,3,false,-3.3630707,0.13125,0.0,343518d2e5045a41
2,1,chain,50.0,4.0,0.12649111,4,0.00214,50,50.0,false,0.01882559,0.0019821494,-4.9541054,-0.38116217,3,false,-3.3662102,0.13125,0.0,343518d2e5045a41
2,1,chain,50.0,4.0,0.12649111,5,0.001946,50,50.0,false,0.0111480355,0.0016514838,-4.9799547,-0.4070115,3,false,-3.3384027,0.13125,0.0,343518d2e5045a41
2,1,chain,50.0,4.0,0.12649111,6,0.002135,50,50.0,false,0.015410781,0.0016941011,-4.967371,-0.39442778,3,false,-3.3769598,0.13125,0.0,343518d2e5045a41
